Unnamed: 0,Date,State,Confirmed,Deceased,Recovered,State_Name
1151,-9223372036854775808,MH,1233,34,275,Maharashtra
1152,-9223372036854775808,ML,0,0,0,Meghalaya
1153,-9223372036854775808,MN,0,0,0,Manipur
1154,-9223372036854775808,MP,89,9,99,Madhya Pradesh
1155,-9223372036854775808,MZ,0,0,0,Mizoram
1156,-9223372036854775808,NL,0,0,0,Nagaland
1157,-9223372036854775808,OR,28,0,1,Odisha
1158,-9223372036854775808,PB,75,2,2,Punjab
1159,-9223372036854775808,PY,0,0,0,Puducherry
1160,-9223372036854775808,RJ,159,4,214,Rajasthan
1161,-9223372036854775808,SK,0,0,0,Sikkim
1162,-9223372036854775808,TG,11,0,20,Telangana
1163,-9223372036854775808,TN,771,2,31,Tamil Nadu
1164,-9223372036854775808,TR,22,0,0,Tripura
1165,-9223372036854775808,TT,3602,91,1161,Total
1166,-9223372036854775808,UN,0,0,0,State Unassigned
1167,-9223372036854775808,UP,118,4,143,Uttar Pradesh
1168,-9223372036854775808,UT,0,0,0,Uttarakhand
1169,-9223372036854775808,WB,112,4,1,West Bengal
1170,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
1171,-9223372036854775808,AP,11,1,0,Andhra Pradesh
1172,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
1173,-9223372036854775808,AS,2,0,0,Assam
1174,-9223372036854775808,BR,6,0,6,Bihar
1175,-9223372036854775808,CH,0,0,2,Chandigarh
1176,-9223372036854775808,CT,0,0,1,Chhattisgarh
1177,-9223372036854775808,DD,0,0,0,Daman and Diu
1178,-9223372036854775808,DL,51,2,4,Delhi
1179,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1180,-9223372036854775808,GA,0,0,0,Goa
1181,-9223372036854775808,GJ,29,2,3,Gujarat
1182,-9223372036854775808,HP,9,0,1,Himachal Pradesh
1183,-9223372036854775808,HR,33,0,2,Haryana
1184,-9223372036854775808,JH,0,0,0,Jharkhand
1185,-9223372036854775808,JK,16,1,0,Jammu and Kashmir
1186,-9223372036854775808,KA,12,0,5,Karnataka
1187,-9223372036854775808,KL,9,0,12,Kerala
1188,-9223372036854775808,LA,0,0,0,Ladakh
1189,-9223372036854775808,LD,0,0,0,Lakshadweep
1190,-9223372036854775808,MH,150,12,9,Maharashtra
1191,-9223372036854775808,ML,0,0,0,Meghalaya
1192,-9223372036854775808,MN,0,0,0,Manipur
1193,-9223372036854775808,MP,34,6,10,Madhya Pradesh
1194,-9223372036854775808,MZ,0,0,0,Mizoram
1195,-9223372036854775808,NL,0,0,0,Nagaland
1196,-9223372036854775808,OR,2,1,0,Odisha
1197,-9223372036854775808,PB,20,1,10,Punjab
1198,-9223372036854775808,PY,0,0,1,Puducherry
1199,-9223372036854775808,RJ,42,0,0,Rajasthan
1200,-9223372036854775808,SK,0,0,0,Sikkim
1201,-9223372036854775808,TG,40,0,0,Telangana
1202,-9223372036854775808,TN,69,1,6,Tamil Nadu
1203,-9223372036854775808,TR,0,0,0,Tripura
1204,-9223372036854775808,TT,572,27,75,Total
1205,-9223372036854775808,UN,0,0,0,State Unassigned
1206,-9223372036854775808,UP,27,0,0,Uttar Pradesh
1207,-9223372036854775808,UT,0,0,0,Uttarakhand
1208,-9223372036854775808,WB,11,0,3,West Bengal
1209,-9223372036854775808,AN,6,0,0,Andaman and Nicobar Islands
1210,-9223372036854775808,AP,1178,13,825,Andhra Pradesh
1211,-9223372036854775808,AR,6,0,13,Arunachal Pradesh
1212,-9223372036854775808,AS,814,2,388,Assam
1213,-9223372036854775808,BR,385,1,324,Bihar
1214,-9223372036854775808,CH,5,1,0,Chandigarh
1215,-9223372036854775808,CT,110,0,84,Chhattisgarh
1216,-9223372036854775808,DD,0,0,0,Daman and Diu
1217,-9223372036854775808,DL,2008,50,2129,Delhi
1218,-9223372036854775808,DN,27,1,10,Dadra and Nagar Haveli and Daman and Diu
1219,-9223372036854775808,GA,90,1,95,Goa
1220,-9223372036854775808,GJ,778,17,421,Gujarat
1221,-9223372036854775808,HP,6,0,27,Himachal Pradesh
1222,-9223372036854775808,HR,495,3,310,Haryana
1223,-9223372036854775808,JH,164,2,36,Jharkhand
1224,-9223372036854775808,JK,256,5,81,Jammu and Kashmir
1225,-9223372036854775808,KA,1498,15,571,Karnataka
1226,-9223372036854775808,KL,272,0,111,Kerala
1227,-9223372036854775808,LA,36,0,24,Ladakh
1228,-9223372036854775808,LD,0,0,0,Lakshadweep
1229,-9223372036854775808,MH,5134,224,3296,Maharashtra
1230,-9223372036854775808,ML,6,0,0,Meghalaya
1231,-9223372036854775808,MN,40,0,37,Manipur
1232,-9223372036854775808,MP,343,5,189,Madhya Pradesh
1233,-9223372036854775808,MZ,1,0,6,Mizoram
1234,-9223372036854775808,NL,19,0,60,Nagaland
1235,-9223372036854775808,OR,571,6,217,Odisha
1236,-9223372036854775808,PB,258,6,60,Punjab
1237,-9223372036854775808,PY,32,0,37,Puducherry
1238,-9223372036854775808,RJ,716,11,297,Rajasthan
1239,-9223372036854775808,SK,2,0,0,Sikkim
1240,-9223372036854775808,TG,1879,7,1506,Telangana
1241,-9223372036854775808,TN,3616,65,4545,Tamil Nadu
1242,-9223372036854775808,TR,24,0,29,Tripura
1243,-9223372036854775808,TT,23147,479,16836,Total
1244,-9223372036854775808,UN,121,0,0,State Unassigned
1245,-9223372036854775808,UP,1332,18,518,Uttar Pradesh
1246,-9223372036854775808,UT,69,1,35,Uttarakhand
1247,-9223372036854775808,WB,850,25,555,West Bengal
1248,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
1249,-9223372036854775808,AP,199,2,29,Andhra Pradesh
1250,-9223372036854775808,AR,3,0,0,Arunachal Pradesh
1251,-9223372036854775808,AS,208,0,48,Assam
1252,-9223372036854775808,BR,239,1,107,Bihar
1253,-9223372036854775808,CH,2,0,1,Chandigarh
1254,-9223372036854775808,CT,150,0,7,Chhattisgarh
1255,-9223372036854775808,DD,0,0,0,Daman and Diu
1256,-9223372036854775808,DL,1282,51,335,Delhi
1257,-9223372036854775808,DN,1,0,1,Dadra and Nagar Haveli and Daman and Diu
1258,-9223372036854775808,GA,33,0,0,Goa
1259,-9223372036854775808,GJ,480,30,319,Gujarat
1260,-9223372036854775808,HP,11,0,28,Himachal Pradesh
1261,-9223372036854775808,HR,496,4,194,Haryana
1262,-9223372036854775808,JH,75,0,17,Jharkhand
1263,-9223372036854775808,JK,620,2,90,Jammu and Kashmir
1264,-9223372036854775808,KA,239,2,159,Karnataka
1265,-9223372036854775808,KL,107,0,41,Kerala
1266,-9223372036854775808,LA,4,0,0,Ladakh
1267,-9223372036854775808,LD,0,0,0,Lakshadweep
1268,-9223372036854775808,MH,3007,91,1924,Maharashtra
1269,-9223372036854775808,ML,3,0,0,Meghalaya
1270,-9223372036854775808,MN,15,0,0,Manipur
1271,-9223372036854775808,MP,173,13,223,Madhya Pradesh
1272,-9223372036854775808,MZ,10,0,0,Mizoram
1273,-9223372036854775808,NL,9,0,0,Nagaland
1274,-9223372036854775808,OR,75,1,178,Odisha
1275,-9223372036854775808,PB,93,1,14,Punjab
1276,-9223372036854775808,PY,12,0,1,Puducherry
1277,-9223372036854775808,RJ,262,9,253,Rajasthan
1278,-9223372036854775808,SK,0,0,0,Sikkim
1279,-9223372036854775808,TG,154,14,32,Telangana
1280,-9223372036854775808,TN,1515,18,604,Tamil Nadu
1281,-9223372036854775808,TR,53,0,19,Tripura
1282,-9223372036854775808,TT,10882,261,5191,Total
1283,-9223372036854775808,UN,418,0,0,State Unassigned
1284,-9223372036854775808,UP,433,7,277,Uttar Pradesh
1285,-9223372036854775808,UT,52,2,106,Uttarakhand
1286,-9223372036854775808,WB,449,13,184,West Bengal
1287,-9223372036854775808,AN,0,0,1,Andaman and Nicobar Islands
1288,-9223372036854775808,AP,56,2,51,Andhra Pradesh
1289,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
1290,-9223372036854775808,AS,8,0,0,Assam
1291,-9223372036854775808,BR,8,1,60,Bihar
1292,-9223372036854775808,CH,11,0,0,Chandigarh
1293,-9223372036854775808,CT,0,0,0,Chhattisgarh
1294,-9223372036854775808,DD,0,0,0,Daman and Diu
1295,-9223372036854775808,DL,448,1,389,Delhi
1296,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1297,-9223372036854775808,GA,0,0,0,Goa
1298,-9223372036854775808,GJ,388,29,209,Gujarat
1299,-9223372036854775808,HP,3,0,0,Himachal Pradesh
1300,-9223372036854775808,HR,31,0,0,Haryana
1301,-9223372036854775808,JH,5,0,4,Jharkhand
1302,-9223372036854775808,JK,18,1,13,Jammu and Kashmir
1303,-9223372036854775808,KA,12,1,12,Karnataka
1304,-9223372036854775808,KL,0,0,5,Kerala
1305,-9223372036854775808,LA,0,0,0,Ladakh
1306,-9223372036854775808,LD,0,0,0,Lakshadweep
1307,-9223372036854775808,MH,1216,43,207,Maharashtra
1308,-9223372036854775808,ML,0,0,0,Meghalaya
1309,-9223372036854775808,MN,0,0,0,Manipur
1310,-9223372036854775808,MP,114,8,132,Madhya Pradesh
1311,-9223372036854775808,MZ,0,0,0,Mizoram
1312,-9223372036854775808,NL,0,0,0,Nagaland
1313,-9223372036854775808,OR,14,0,1,Odisha
1314,-9223372036854775808,PB,118,1,14,Punjab
1315,-9223372036854775808,PY,0,0,0,Puducherry
1316,-9223372036854775808,RJ,110,6,150,Rajasthan
1317,-9223372036854775808,SK,0,0,0,Sikkim
1318,-9223372036854775808,TG,15,0,45,Telangana
1319,-9223372036854775808,TN,580,2,31,Tamil Nadu
1320,-9223372036854775808,TR,24,0,0,Tripura
1321,-9223372036854775808,TT,3344,104,1475,Total
1322,-9223372036854775808,UN,0,0,0,State Unassigned
1323,-9223372036854775808,UP,73,2,120,Uttar Pradesh
1324,-9223372036854775808,UT,0,0,0,Uttarakhand
1325,-9223372036854775808,WB,92,7,31,West Bengal
1326,-9223372036854775808,AN,1,0,0,Andaman and Nicobar Islands
1327,-9223372036854775808,AP,34,0,1,Andhra Pradesh
1328,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
1329,-9223372036854775808,AS,0,0,0,Assam
1330,-9223372036854775808,BR,1,0,0,Bihar
1331,-9223372036854775808,CH,0,0,0,Chandigarh
1332,-9223372036854775808,CT,0,0,0,Chhattisgarh
1333,-9223372036854775808,DD,0,0,0,Daman and Diu
1334,-9223372036854775808,DL,93,0,1,Delhi
1335,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1336,-9223372036854775808,GA,0,0,0,Goa
1337,-9223372036854775808,GJ,11,2,0,Gujarat
1338,-9223372036854775808,HP,0,0,0,Himachal Pradesh
1339,-9223372036854775808,HR,24,0,1,Haryana
1340,-9223372036854775808,JH,0,0,0,Jharkhand
1341,-9223372036854775808,JK,33,0,2,Jammu and Kashmir
1342,-9223372036854775808,KA,6,1,3,Karnataka
1343,-9223372036854775808,KL,9,0,13,Kerala
1344,-9223372036854775808,LA,0,0,0,Ladakh
1345,-9223372036854775808,LD,0,0,0,Lakshadweep
1346,-9223372036854775808,MH,117,8,38,Maharashtra
1347,-9223372036854775808,ML,0,0,0,Meghalaya
1348,-9223372036854775808,MN,0,0,0,Manipur
1349,-9223372036854775808,MP,51,3,4,Madhya Pradesh
1350,-9223372036854775808,MZ,0,0,0,Mizoram
1351,-9223372036854775808,NL,0,0,0,Nagaland
1352,-9223372036854775808,OR,0,0,0,Odisha
1353,-9223372036854775808,PB,7,1,0,Punjab
1354,-9223372036854775808,PY,0,0,0,Puducherry
1355,-9223372036854775808,RJ,40,1,20,Rajasthan
1356,-9223372036854775808,SK,0,0,0,Sikkim
1357,-9223372036854775808,TG,49,0,0,Telangana
1358,-9223372036854775808,TN,48,1,2,Tamil Nadu
1359,-9223372036854775808,TR,0,0,0,Tripura
1360,-9223372036854775808,TT,565,20,96,Total
1361,-9223372036854775808,UN,0,0,0,State Unassigned
1362,-9223372036854775808,UP,29,1,10,Uttar Pradesh
1363,-9223372036854775808,UT,4,0,1,Uttarakhand
1364,-9223372036854775808,WB,8,2,0,West Bengal
1365,-9223372036854775808,AN,2,0,0,Andaman and Nicobar Islands
1366,-9223372036854775808,AP,1062,12,1356,Andhra Pradesh
1367,-9223372036854775808,AR,11,0,4,Arunachal Pradesh
1368,-9223372036854775808,AS,696,6,397,Assam
1369,-9223372036854775808,BR,749,2,203,Bihar
1370,-9223372036854775808,CH,15,0,1,Chandigarh
1371,-9223372036854775808,CT,111,0,107,Chhattisgarh
1372,-9223372036854775808,DD,0,0,0,Daman and Diu
1373,-9223372036854775808,DL,2033,48,3982,Delhi
1374,-9223372036854775808,DN,15,0,11,Dadra and Nagar Haveli and Daman and Diu
1375,-9223372036854775808,GA,136,0,51,Goa
1376,-9223372036854775808,GJ,783,16,569,Gujarat
1377,-9223372036854775808,HP,18,0,43,Himachal Pradesh
1378,-9223372036854775808,HR,691,3,461,Haryana
1379,-9223372036854775808,JH,116,0,66,Jharkhand
1380,-9223372036854775808,JK,330,6,168,Jammu and Kashmir
1381,-9223372036854775808,KA,2062,54,778,Karnataka
1382,-9223372036854775808,KL,301,0,107,Kerala
1383,-9223372036854775808,LA,6,0,28,Ladakh
1384,-9223372036854775808,LD,0,0,0,Lakshadweep
1385,-9223372036854775808,MH,6603,198,4634,Maharashtra
1386,-9223372036854775808,ML,6,1,2,Meghalaya
1387,-9223372036854775808,MN,5,0,22,Manipur
1388,-9223372036854775808,MP,409,7,219,Madhya Pradesh
1389,-9223372036854775808,MZ,5,0,4,Mizoram
1390,-9223372036854775808,NL,13,0,1,Nagaland
1391,-9223372036854775808,OR,527,7,303,Odisha
1392,-9223372036854775808,PB,158,3,274,Punjab
1393,-9223372036854775808,PY,110,0,67,Puducherry
1394,-9223372036854775808,RJ,659,10,291,Rajasthan
1395,-9223372036854775808,SK,6,0,6,Sikkim
1396,-9223372036854775808,TG,1924,11,992,Telangana
1397,-9223372036854775808,TN,3756,64,3051,Tamil Nadu
1398,-9223372036854775808,TR,57,0,76,Tripura
1399,-9223372036854775808,TT,25561,492,19508,Total
1400,-9223372036854775808,UN,-16,0,0,State Unassigned
1401,-9223372036854775808,UP,1188,18,704,Uttar Pradesh
1402,-9223372036854775808,UT,28,3,29,Uttarakhand
1403,-9223372036854775808,WB,986,23,501,West Bengal
1404,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
1405,-9223372036854775808,AP,154,0,42,Andhra Pradesh
1406,-9223372036854775808,AR,6,0,0,Arunachal Pradesh
1407,-9223372036854775808,AS,154,0,148,Assam
1408,-9223372036854775808,BR,177,1,137,Bihar
1409,-9223372036854775808,CH,6,0,11,Chandigarh
1410,-9223372036854775808,CT,124,0,69,Chhattisgarh
1411,-9223372036854775808,DD,0,0,0,Daman and Diu
1412,-9223372036854775808,DL,1007,62,358,Delhi
1413,-9223372036854775808,DN,2,0,0,Dadra and Nagar Haveli and Daman and Diu
1414,-9223372036854775808,GA,30,0,2,Goa
1415,-9223372036854775808,GJ,477,31,321,Gujarat
1416,-9223372036854775808,HP,10,0,5,Himachal Pradesh
1417,-9223372036854775808,HR,406,11,226,Haryana
1418,-9223372036854775808,JH,187,0,29,Jharkhand
1419,-9223372036854775808,JK,198,4,108,Jammu and Kashmir
1420,-9223372036854775808,KA,308,3,309,Karnataka
1421,-9223372036854775808,KL,91,1,11,Kerala
1422,-9223372036854775808,LA,0,0,0,Ladakh
1423,-9223372036854775808,LD,0,0,0,Lakshadweep
1424,-9223372036854775808,MH,2554,109,1661,Maharashtra
1425,-9223372036854775808,ML,3,0,0,Meghalaya
1426,-9223372036854775808,MN,100,0,6,Manipur
1427,-9223372036854775808,MP,237,2,205,Madhya Pradesh
1428,-9223372036854775808,MZ,8,0,0,Mizoram
1429,-9223372036854775808,NL,6,0,0,Nagaland
1430,-9223372036854775808,OR,138,0,99,Odisha
1431,-9223372036854775808,PB,55,2,22,Punjab
1432,-9223372036854775808,PY,9,0,4,Puducherry
1433,-9223372036854775808,RJ,277,6,363,Rajasthan
1434,-9223372036854775808,SK,0,0,0,Sikkim
1435,-9223372036854775808,TG,92,5,0,Telangana
1436,-9223372036854775808,TN,1562,17,528,Tamil Nadu
1437,-9223372036854775808,TR,38,0,0,Tripura
1438,-9223372036854775808,TT,8536,271,5171,Total
1439,-9223372036854775808,UN,-773,0,0,State Unassigned
1440,-9223372036854775808,UP,411,8,159,Uttar Pradesh
1441,-9223372036854775808,UT,56,0,186,Uttarakhand
1442,-9223372036854775808,WB,426,9,162,West Bengal
1443,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
1444,-9223372036854775808,AP,54,3,62,Andhra Pradesh
1445,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
1446,-9223372036854775808,AS,6,1,0,Assam
1447,-9223372036854775808,BR,29,0,49,Bihar
1448,-9223372036854775808,CH,11,1,0,Chandigarh
1449,-9223372036854775808,CT,0,0,2,Chhattisgarh
1450,-9223372036854775808,DD,0,0,0,Daman and Diu
1451,-9223372036854775808,DL,338,2,89,Delhi
1452,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1453,-9223372036854775808,GA,0,0,0,Goa
1454,-9223372036854775808,GJ,390,24,163,Gujarat
1455,-9223372036854775808,HP,4,0,0,Himachal Pradesh
1456,-9223372036854775808,HR,22,1,19,Haryana
1457,-9223372036854775808,JH,22,0,0,Jharkhand
1458,-9223372036854775808,JK,30,0,29,Jammu and Kashmir
1459,-9223372036854775808,KA,48,0,10,Karnataka
1460,-9223372036854775808,KL,1,0,10,Kerala
1461,-9223372036854775808,LA,0,0,1,Ladakh
1462,-9223372036854775808,LD,0,0,0,Lakshadweep
1463,-9223372036854775808,MH,1089,37,169,Maharashtra
1464,-9223372036854775808,ML,0,0,0,Meghalaya
1465,-9223372036854775808,MN,0,0,0,Manipur
1466,-9223372036854775808,MP,89,7,118,Madhya Pradesh
1467,-9223372036854775808,MZ,0,0,0,Mizoram
1468,-9223372036854775808,NL,0,0,0,Nagaland
1469,-9223372036854775808,OR,51,0,1,Odisha
1470,-9223372036854775808,PB,87,1,3,Punjab
1471,-9223372036854775808,PY,1,0,2,Puducherry
1472,-9223372036854775808,RJ,152,4,122,Rajasthan
1473,-9223372036854775808,SK,0,0,0,Sikkim
1474,-9223372036854775808,TG,10,0,34,Telangana
1475,-9223372036854775808,TN,600,3,58,Tamil Nadu
1476,-9223372036854775808,TR,30,0,0,Tripura
1477,-9223372036854775808,TT,3339,97,1111,Total
1478,-9223372036854775808,UN,0,0,0,State Unassigned
1479,-9223372036854775808,UP,143,4,137,Uttar Pradesh
1480,-9223372036854775808,UT,2,0,6,Uttarakhand
1481,-9223372036854775808,WB,130,9,27,West Bengal
1482,-9223372036854775808,AN,0,0,10,Andaman and Nicobar Islands
1483,-9223372036854775808,AP,15,2,4,Andhra Pradesh
1484,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
1485,-9223372036854775808,AS,1,0,0,Assam
1486,-9223372036854775808,BR,19,0,0,Bihar
1487,-9223372036854775808,CH,0,0,0,Chandigarh
1488,-9223372036854775808,CT,8,0,0,Chhattisgarh
1489,-9223372036854775808,DD,0,0,0,Daman and Diu
1490,-9223372036854775808,DL,51,3,4,Delhi
1491,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1492,-9223372036854775808,GA,0,0,0,Goa
1493,-9223372036854775808,GJ,76,2,1,Gujarat
1494,-9223372036854775808,HP,1,0,0,Himachal Pradesh
1495,-9223372036854775808,HR,3,0,0,Haryana
1496,-9223372036854775808,JH,9,1,0,Jharkhand
1497,-9223372036854775808,JK,26,1,0,Jammu and Kashmir
1498,-9223372036854775808,KA,16,1,2,Karnataka
1499,-9223372036854775808,KL,12,0,13,Kerala
1500,-9223372036854775808,LA,0,0,0,Ladakh
1501,-9223372036854775808,LD,0,0,0,Lakshadweep
1502,-9223372036854775808,MH,229,25,8,Maharashtra
1503,-9223372036854775808,ML,0,0,0,Meghalaya
1504,-9223372036854775808,MN,0,0,0,Manipur
1505,-9223372036854775808,MP,70,9,0,Madhya Pradesh
1506,-9223372036854775808,MZ,0,0,0,Mizoram
1507,-9223372036854775808,NL,0,0,0,Nagaland
1508,-9223372036854775808,OR,6,0,0,Odisha
1509,-9223372036854775808,PB,24,1,4,Punjab
1510,-9223372036854775808,PY,0,0,0,Puducherry
1511,-9223372036854775808,RJ,80,0,15,Rajasthan
1512,-9223372036854775808,SK,0,0,0,Sikkim
1513,-9223372036854775808,TG,18,1,0,Telangana
1514,-9223372036854775808,TN,96,0,6,Tamil Nadu
1515,-9223372036854775808,TR,0,0,0,Tripura
1516,-9223372036854775808,TT,813,46,70,Total
1517,-9223372036854775808,UN,0,0,0,State Unassigned
1518,-9223372036854775808,UP,49,0,0,Uttar Pradesh
1519,-9223372036854775808,UT,0,0,0,Uttarakhand
1520,-9223372036854775808,WB,4,0,3,West Bengal
1521,-9223372036854775808,AN,7,0,9,Andaman and Nicobar Islands
1522,-9223372036854775808,AP,1555,13,1053,Andhra Pradesh
1523,-9223372036854775808,AR,15,0,11,Arunachal Pradesh
1524,-9223372036854775808,AS,568,5,421,Assam
1525,-9223372036854775808,BR,704,9,251,Bihar
1526,-9223372036854775808,CH,16,0,1,Chandigarh
1527,-9223372036854775808,CT,140,1,68,Chhattisgarh
1528,-9223372036854775808,DD,0,0,0,Daman and Diu
1529,-9223372036854775808,DL,2187,45,4027,Delhi
1530,-9223372036854775808,DN,14,0,10,Dadra and Nagar Haveli and Daman and Diu
1531,-9223372036854775808,GA,112,1,66,Goa
1532,-9223372036854775808,GJ,861,15,429,Gujarat
1533,-9223372036854775808,HP,39,0,13,Himachal Pradesh
1534,-9223372036854775808,HR,674,5,399,Haryana
1535,-9223372036854775808,JH,134,1,40,Jharkhand
1536,-9223372036854775808,JK,240,5,128,Jammu and Kashmir
1537,-9223372036854775808,KA,2228,17,957,Karnataka
1538,-9223372036854775808,KL,339,0,149,Kerala
1539,-9223372036854775808,LA,8,0,27,Ladakh
1540,-9223372036854775808,LD,0,0,0,Lakshadweep
1541,-9223372036854775808,MH,6875,219,4067,Maharashtra
1542,-9223372036854775808,ML,13,0,0,Meghalaya
1543,-9223372036854775808,MN,15,0,6,Manipur
1544,-9223372036854775808,MP,305,5,245,Madhya Pradesh
1545,-9223372036854775808,MZ,0,0,0,Mizoram
1546,-9223372036854775808,NL,16,0,0,Nagaland
1547,-9223372036854775808,OR,577,6,401,Odisha
1548,-9223372036854775808,PB,233,5,117,Punjab
1549,-9223372036854775808,PY,49,2,35,Puducherry
1550,-9223372036854775808,RJ,500,9,204,Rajasthan
1551,-9223372036854775808,SK,1,0,0,Sikkim
1552,-9223372036854775808,TG,1410,7,913,Telangana
1553,-9223372036854775808,TN,4231,65,3994,Tamil Nadu
1554,-9223372036854775808,TR,16,0,14,Tripura
1555,-9223372036854775808,TT,25790,479,19408,Total
1556,-9223372036854775808,UN,-633,0,0,State Unassigned
1557,-9223372036854775808,UP,1206,17,796,Uttar Pradesh
1558,-9223372036854775808,UT,47,0,22,Uttarakhand
1559,-9223372036854775808,WB,1088,27,535,West Bengal
1560,-9223372036854775808,AN,1,0,0,Andaman and Nicobar Islands
1561,-9223372036854775808,AP,69,2,48,Andhra Pradesh
1562,-9223372036854775808,AR,0,0,1,Arunachal Pradesh
1563,-9223372036854775808,AS,215,1,312,Assam
1564,-9223372036854775808,BR,208,2,228,Bihar
1565,-9223372036854775808,CH,6,0,0,Chandigarh
1566,-9223372036854775808,CT,14,1,12,Chhattisgarh
1567,-9223372036854775808,DD,0,0,0,Daman and Diu
1568,-9223372036854775808,DL,1366,31,504,Delhi
1569,-9223372036854775808,DN,2,0,0,Dadra and Nagar Haveli and Daman and Diu
1570,-9223372036854775808,GA,29,0,0,Goa
1571,-9223372036854775808,GJ,470,33,409,Gujarat
1572,-9223372036854775808,HP,16,0,14,Himachal Pradesh
1573,-9223372036854775808,HR,355,6,107,Haryana
1574,-9223372036854775808,JH,126,1,40,Jharkhand
1575,-9223372036854775808,JK,61,3,182,Jammu and Kashmir
1576,-9223372036854775808,KA,161,2,164,Karnataka
1577,-9223372036854775808,KL,91,0,34,Kerala
1578,-9223372036854775808,LA,5,0,0,Ladakh
1579,-9223372036854775808,LD,0,0,0,Lakshadweep
1580,-9223372036854775808,MH,2258,120,1664,Maharashtra
1581,-9223372036854775808,ML,4,0,0,Meghalaya
1582,-9223372036854775808,MN,32,0,6,Manipur
1583,-9223372036854775808,MP,211,6,193,Madhya Pradesh
1584,-9223372036854775808,MZ,46,0,0,Mizoram
1585,-9223372036854775808,NL,5,0,2,Nagaland
1586,-9223372036854775808,OR,146,0,140,Odisha
1587,-9223372036854775808,PB,56,2,39,Punjab
1588,-9223372036854775808,PY,4,0,2,Puducherry
1589,-9223372036854775808,RJ,369,9,211,Rajasthan
1590,-9223372036854775808,SK,6,0,3,Sikkim
1591,-9223372036854775808,TG,178,6,0,Telangana
1592,-9223372036854775808,TN,1685,18,798,Tamil Nadu
1593,-9223372036854775808,TR,26,1,0,Tripura
1594,-9223372036854775808,TT,9981,272,5634,Total
1595,-9223372036854775808,UN,874,0,0,State Unassigned
1596,-9223372036854775808,UP,388,18,325,Uttar Pradesh
1597,-9223372036854775808,UT,126,0,41,Uttarakhand
1598,-9223372036854775808,WB,372,10,155,West Bengal
1599,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
1600,-9223372036854775808,AP,43,3,45,Andhra Pradesh
1601,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
1602,-9223372036854775808,AS,2,-1,0,Assam
1603,-9223372036854775808,BR,32,0,51,Bihar
1604,-9223372036854775808,CH,23,0,3,Chandigarh
1605,-9223372036854775808,CT,0,0,5,Chhattisgarh
1606,-9223372036854775808,DD,0,0,0,Daman and Diu
1607,-9223372036854775808,DL,224,0,0,Delhi
1608,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1609,-9223372036854775808,GA,0,0,0,Goa
1610,-9223372036854775808,GJ,394,23,219,Gujarat
1611,-9223372036854775808,HP,2,0,1,Himachal Pradesh
1612,-9223372036854775808,HR,28,1,11,Haryana
1613,-9223372036854775808,JH,2,0,37,Jharkhand
1614,-9223372036854775808,JK,13,0,4,Jammu and Kashmir
1615,-9223372036854775808,KA,41,0,10,Karnataka
1616,-9223372036854775808,KL,2,0,1,Kerala
1617,-9223372036854775808,LA,0,0,0,Ladakh
1618,-9223372036854775808,LD,0,0,0,Lakshadweep
1619,-9223372036854775808,MH,1165,48,330,Maharashtra
1620,-9223372036854775808,ML,1,0,0,Meghalaya
1621,-9223372036854775808,MN,0,0,0,Manipur
1622,-9223372036854775808,MP,116,11,131,Madhya Pradesh
1623,-9223372036854775808,MZ,0,0,0,Mizoram
1624,-9223372036854775808,NL,0,0,0,Nagaland
1625,-9223372036854775808,OR,82,1,5,Odisha
1626,-9223372036854775808,PB,31,2,5,Punjab
1627,-9223372036854775808,PY,0,0,0,Puducherry
1628,-9223372036854775808,RJ,129,3,151,Rajasthan
1629,-9223372036854775808,SK,0,0,0,Sikkim
1630,-9223372036854775808,TG,31,1,24,Telangana
1631,-9223372036854775808,TN,526,4,219,Tamil Nadu
1632,-9223372036854775808,TR,17,0,0,Tripura
1633,-9223372036854775808,TT,3175,115,1414,Total
1634,-9223372036854775808,UN,0,0,0,State Unassigned
1635,-9223372036854775808,UP,159,8,112,Uttar Pradesh
1636,-9223372036854775808,UT,4,0,1,Uttarakhand
1637,-9223372036854775808,WB,108,11,49,West Bengal
1638,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
1639,-9223372036854775808,AP,18,0,0,Andhra Pradesh
